#domain,ioc,ip
ns.form3-infosec.com,Possible BurpSuite Collaborator Domain (Unverified),18.130.37.164
ns02.c02.red,Possible Interactsh Domain (Unverified),18.136.214.205
ns1-sig.collaborator.x-force.io,Possible BurpSuite Collaborator Domain (Unverified),170.225.216.124
ns1.a-azon.com,Possible BurpSuite Collaborator Domain (Unverified),161.35.246.210
ns1.awsz.uno,Possible Interactsh Domain (Unverified),163.245.192.241
ns1.bbhunting.com,Possible BurpSuite Collaborator Domain (Unverified),64.23.147.211
ns1.burp.usd.de,Possible BurpSuite Collaborator Domain (Unverified),82.98.89.2
ns1.callbck.xyz,Possible Interactsh Domain (Unverified),164.90.188.196
ns1.circlesquarefeet.com,Possible BurpSuite Collaborator Domain (Unverified),18.215.46.181
ns1.cloudvalidaton.online,Possible BurpSuite Collaborator Domain (Unverified),52.116.200.210
ns1.collab.omni.tools,Possible BurpSuite Collaborator Domain (Unverified),35.178.84.50
ns1.collaborator.nviso.tools,Possible BurpSuite Collaborator Domain (Unverified),54.72.76.160
ns1.eoob.site,Possible Interactsh Domain (Unverified),34.140.204.62
ns1.fridayoast.net,Possible Interactsh Domain (Unverified),34.64.223.120
ns1.hitreq.com,Possible Interactsh Domain (Unverified),141.227.158.208
ns1.intrudir.zip,Possible BurpSuite Collaborator Domain (Unverified),154.53.54.17
ns1.intrudir.zip,Possible Interactsh Domain (Unverified),154.53.54.17
ns1.invokeshell.net,Possible BurpSuite Collaborator Domain (Unverified),67.207.72.191
ns1.noisy.systems,Possible Interactsh Domain (Unverified),159.203.33.114
ns1.nopjt.com,Possible BurpSuite Collaborator Domain (Unverified),94.237.118.10
ns1.oast.run,Possible BurpSuite Collaborator Domain (Unverified),51.81.21.204
ns1.oob0.com,Possible Interactsh Domain (Unverified),168.144.142.201
ns1.pharmaeuropa.com,Possible BurpSuite Collaborator Domain (Unverified),3.135.46.134
ns1.pttlogger.com,Possible Interactsh Domain (Unverified),213.219.36.36
ns1.regional-us-api.com,Possible Interactsh Domain (Unverified),136.64.223.157
ns1.rsmcollaborator.com,Possible BurpSuite Collaborator Domain (Unverified),157.230.61.47
ns1.sallerlab.net,Possible BurpSuite Collaborator Domain (Unverified),94.130.187.49
ns1.ss-pentest.xyz,Possible Interactsh Domain (Unverified),3.22.201.79
ns1.telemetry-hosts.com,Possible BurpSuite Collaborator Domain (Unverified),172.235.191.107
ns1.tested-by-edgescan.com,Possible BurpSuite Collaborator Domain (Unverified),63.32.201.71
ns1.vamossbug.space,Possible Interactsh Domain (Unverified),51.255.197.104
ns1.vpod.tech,Possible Interactsh Domain (Unverified),31.44.88.180
ns2.arkencollab.org,Possible Interactsh Domain (Unverified),137.184.25.225
ns2.bbhunting.com,Possible BurpSuite Collaborator Domain (Unverified),64.23.147.211
ns2.c01.red,Possible BurpSuite Collaborator Domain (Unverified),18.136.214.207
ns2.cj3q.com,Possible Interactsh Domain (Unverified),5.78.145.109
ns2.collab.rapid7test.com,Possible BurpSuite Collaborator Domain (Unverified),38.242.21.206
ns2.d-offsec.com,Possible BurpSuite Collaborator Domain (Unverified),63.186.8.133
ns2.datreona.com,Possible Interactsh Domain (Unverified),198.211.97.62
ns2.g2hoast.com,Possible Interactsh Domain (Unverified),52.78.88.183
ns2.ipconfig.name,Possible Interactsh Domain (Unverified),34.171.29.176
ns2.jj2.pw,Possible BurpSuite Collaborator Domain (Unverified),51.195.222.153
ns2.kaxbdu6svrd2ngbw.com,Possible BurpSuite Collaborator Domain (Unverified),153.127.202.149
ns2.legitimatetrust.com,Possible BurpSuite Collaborator Domain (Unverified),3.78.167.14
ns2.oast.today,Possible Interactsh Domain (Unverified),146.190.135.129
ns2.oastly.com,Possible BurpSuite Collaborator Domain (Unverified),104.197.184.198
ns2.oob-interact.com,Possible Interactsh Domain (Unverified),206.81.5.113
ns2.snkdfs.com,Possible Interactsh Domain (Unverified),45.76.78.114
ns2.sv3rr3.work,Possible Interactsh Domain (Unverified),172.235.189.108
ns2.sventastic.net,Possible Interactsh Domain (Unverified),62.171.183.82
ns2.wivd.site,Possible Interactsh Domain (Unverified),43.155.221.184
ns2.wolf-in-sheeps-cloth.ing,Possible BurpSuite Collaborator Domain (Unverified),51.21.199.67
ns3.arcollaborator.net,Possible BurpSuite Collaborator Domain (Unverified),18.192.228.100
nsc.spiderlabs.us,Possible BurpSuite Collaborator Domain (Unverified),3.8.18.192
null.rehab,Possible Mythic Domain (Unverified),89.147.108.137
nvcollaborator.nvidia.com,Possible BurpSuite Collaborator Domain (Unverified),18.217.65.39
nx1.fi,Possible BurpSuite Collaborator Domain (Unverified),18.184.113.9
nx1.fi,Possible BurpSuite Collaborator Domain (Unverified),3.125.80.158
o.vinic0.online,Possible Interactsh Domain (Unverified),81.88.19.65
oast.0xurahara.com,Possible Interactsh Domain (Unverified),5.181.0.100
oast.bughunter.fr,Possible Interactsh Domain (Unverified),193.34.144.169
oast.demo-arqsz.pl,Possible Interactsh Domain (Unverified),161.97.148.182
oast.infigo.hr,Possible BurpSuite Collaborator Domain (Unverified),52.142.226.8
oast.s2w.world,Possible Interactsh Domain (Unverified),4.217.179.25
oast.soteria-offsec.io,Possible BurpSuite Collaborator Domain (Unverified),52.3.183.82
obaidmiah-crypto.trading,Possible Interactsh Domain (Unverified),146.190.147.179
office.cobbertechforex.net,Possible Evilginx/EvilGoPhish Domain (Unverified),84.247.141.236
ojbk.zip,Possible Reverse_SSH Domain (Unverified),20.2.139.87
ojbk.zip,Possible Supershell Domain (Unverified),20.2.139.87
oklalalala111.shop,Possible Mythic Domain (Unverified),45.192.169.57
onlyz.xyz,Possible Sliver Domain (Unverified),51.15.8.6
onofyim2kqr3wukb.myfritz.net,Possible Hak5 Cloud C2 Domain (Unverified),94.185.79.214
oob.bountyexplained.com,Possible BurpSuite Collaborator Domain (Unverified),129.212.194.246
oob.dsllaced.com,Possible BurpSuite Collaborator Domain (Unverified),51.159.149.184
oob.gsec05.com,Possible Interactsh Domain (Unverified),137.184.232.250
oob.h4wk.cc,Possible BurpSuite Collaborator Domain (Unverified),37.60.245.86
oob.pwn.rocks,Possible BurpSuite Collaborator Domain (Unverified),136.117.244.47
oob.ramduel.com,Possible BurpSuite Collaborator Domain (Unverified),174.138.47.30
oob.sistematik.eu,Possible Interactsh Domain (Unverified),209.38.98.103
oob.staging.depthfirst.com,Possible Interactsh Domain (Unverified),54.71.81.65
oob.static-cdn-eu.com,Possible Interactsh Domain (Unverified),62.238.26.231
oob.strobescyber.com,Possible Interactsh Domain (Unverified),13.127.25.169
oob.techpause.org,Possible Interactsh Domain (Unverified),64.227.76.158
oobpoc.com,Possible Interactsh Domain (Unverified),107.155.122.172
op.ns.wssfpro.business,Possible DevilGinx Domain (Unverified),185.212.128.231
op.ns.wssfpro.business,Possible Evilginx/EvilGoPhish Domain (Unverified),185.212.128.231
opr.lv,Possible BurpSuite Collaborator Domain (Unverified),82.145.216.214
ops.nccd.com.cn,Possible CyberStrikeAI Domain (Unverified),171.34.206.4
org.comeof.net,Possible BurpSuite Collaborator Domain (Unverified),167.233.125.150
ottonello.uy,Possible Ligolo-ng Domain (Unverified),67.207.81.22
outlook365.backtowork.it.com,Possible Evilginx/EvilGoPhish Domain (Unverified),198.135.54.91
owonet.work,Possible wstunnel Domain (Unverified),45.87.102.10
p.0xy.us,Possible Interactsh Domain (Unverified),164.92.154.101
pandoramexico.online,Possible DevilGinx Domain (Unverified),185.212.128.90
pandoramexico.online,Possible Evilginx/EvilGoPhish Domain (Unverified),185.212.128.90
panel.anisora.fun,Possible Mythic Domain (Unverified),217.216.34.133
pay.36oadvanced.com,Possible BurpSuite Collaborator Domain (Unverified),3.220.198.57
paypal.sylu.net,Possible CyberStrikeAI Domain (Unverified),192.210.193.29
pdf-sos.com,Possible AsyncRAT Domain (Unverified),80.190.77.86
pekvital.com,Possible wstunnel Domain (Unverified),43.106.139.208
pentest.tlnr.no,Possible BurpSuite Collaborator Domain (Unverified),51.13.164.239
pentestserver.online,Possible BurpSuite Collaborator Domain (Unverified),161.35.166.54
pepsico.varrysections.digital,Possible Evilginx/EvilGoPhish Domain (Unverified),74.0.32.137
phonesexcareers.com,Possible Viper Domain (Unverified),216.118.101.41
photo.lv-11.com,Possible Evilginx/EvilGoPhish Domain (Unverified),192.208.12.91
piffi.com,Possible NetSupportRAT Domain (Unverified),159.69.46.0
pingme.global,Possible BurpSuite Collaborator Domain (Unverified),54.158.100.221
pingus.ca,Possible BurpSuite Collaborator Domain (Unverified),52.60.34.199
pintsslove.com,Possible PureRAT Domain (Unverified),185.174.102.5
plancontrol.space,Possible wstunnel Domain (Unverified),178.253.23.199
plat-admin.sweeledeal.com,Possible CyberStrikeAI Domain (Unverified),154.12.94.161
plateformessuresfrance.com,Possible Ligolo-ng Domain (Unverified),83.136.250.175
plentitudecom.help,Possible Mythic Domain (Unverified),45.150.109.209
plex.voidlegacy.ru,Possible Mythic Domain (Unverified),95.31.213.79
poc.bdef.ninja,Possible BurpSuite Collaborator Domain (Unverified),77.42.29.165
poc.sv.uy,Possible Interactsh Domain (Unverified),140.82.10.155
polarsec.xyz,Possible BurpSuite Collaborator Domain (Unverified),138.197.147.234
polizei.pl,Possible BurpSuite Collaborator Domain (Unverified),45.131.66.150
polling.burp.tvmglobal.com,Possible BurpSuite Collaborator Domain (Unverified),88.208.96.173
polling.collab.shellcoded.com,Possible BurpSuite Collaborator Domain (Unverified),217.160.88.19
polling.collab.urmcyber.xyz,Possible BurpSuite Collaborator Domain (Unverified),167.99.92.95
portail.bclisle-test.chaouane.xyz,Possible BurpSuite Collaborator Domain (Unverified),144.91.88.206
porugalcaslsita.com,Possible Ligolo-ng Domain (Unverified),94.237.86.1
powergen.centralus.cloudapp.azure.com,Possible AdaptixC2 Domain (Unverified),20.118.221.53
ppg.t-hack.ru,Possible Interactsh Domain (Unverified),51.250.14.110
ppu.pw,Possible BurpSuite Collaborator Domain (Unverified),135.125.183.49
prd.oob.securify.jp,Possible Interactsh Domain (Unverified),35.189.131.145
princessreign.com,Possible Mythic Domain (Unverified),64.227.105.70
prod.hackingasaservice.network,Possible BurpSuite Collaborator Domain (Unverified),20.31.224.59
proseclabscollab.com,Possible BurpSuite Collaborator Domain (Unverified),3.140.217.238
protect.mimecast.com.tronscan.sbs,Possible Evilginx/EvilGoPhish Domain (Unverified),169.58.12.228
prubelifepay.com,Possible Hak5 Cloud C2 Domain (Unverified),74.208.201.158
pt.etas.com,Possible BurpSuite Collaborator Domain (Unverified),20.113.47.171
pt.sentrycollaborator.net,Possible BurpSuite Collaborator Domain (Unverified),15.160.65.200
puracollaborator.com,Possible BurpSuite Collaborator Domain (Unverified),32.192.58.79
pureagarwoods.club,Possible wstunnel Domain (Unverified),128.204.223.99
purehvn2mailko.online,Possible PureRAT Domain (Unverified),45.139.104.26
purhvnmailos.online,Possible PureRAT Domain (Unverified),45.139.104.222
pwd.njtopsun.com,Possible CyberStrikeAI Domain (Unverified),58.213.83.82
pxhsh.bar,Possible CyberStrikeAI Domain (Unverified),198.44.177.180
pydio.grupo-cd.com,Possible Reverse_SSH Domain (Unverified),34.94.66.132
qtcsq.net,Possible Ligolo-ng Domain (Unverified),84.46.249.183
quarantine.lfema.es,Possible Havoc Domain (Unverified),84.247.133.139
qw.tiktokshop-au.com,Possible CyberStrikeAI Domain (Unverified),45.192.212.85
qywx.mzlzkj.com,Possible CyberStrikeAI Domain (Unverified),47.114.86.18
ramkite.bg,Possible Mythic Domain (Unverified),95.158.131.144
realsupportservices.com,Possible Mythic Domain (Unverified),5.9.129.105
realtekaudio.com,Possible DcRat Domain (Unverified),178.16.53.193
recruit.intrepidprojects.co.ke,Possible Ligolo-ng Domain (Unverified),85.9.205.223
reelhub123.com,Possible CyberStrikeAI Domain (Unverified),38.76.182.7
remolsoeiez.shop,Possible PureRAT Domain (Unverified),45.139.104.226
reporting.dura.ft.empowerlawma.business,Possible DevilGinx Domain (Unverified),185.212.131.22
reporting.dura.ft.empowerlawma.business,Possible Evilginx/EvilGoPhish Domain (Unverified),185.212.131.22
resta.technoreon.com,Possible Ligolo-ng Domain (Unverified),94.237.81.235
rfkldcvmb.chb.pt.y-sec.org,Possible BurpSuite Collaborator Domain (Unverified),52.29.255.95
ride-api.expressarrow.com,Possible Interactsh Domain (Unverified),34.111.104.170
rnr.plqa.xyz,Possible Reverse_SSH Domain (Unverified),192.3.84.131
robl0x.work.gd,Possible CHAOS Domain (Unverified),222.255.100.119
rollkrelep.online,Possible PureRAT Domain (Unverified),72.14.136.90
rovider.net,Possible AsyncRAT Domain (Unverified),80.190.77.86
rrm.pw,Possible BurpSuite Collaborator Domain (Unverified),37.187.54.26
ru.stardevs.top,Possible Interactsh Domain (Unverified),83.217.220.229
rusaliniliev.com,Possible Mythic Domain (Unverified),95.158.131.141
s0k.xyz,Possible BurpSuite Collaborator Domain (Unverified),54.37.72.253
safe-netsurfing.com,Possible Hak5 Cloud C2 Domain (Unverified),15.161.176.25
safedock.icu,Possible AdaptixC2 Domain (Unverified),43.143.57.45
sanjiusedaohang.top,Possible CyberStrikeAI Domain (Unverified),38.6.126.216
scalheathyflo.org,Possible CyberStrikeAI Domain (Unverified),212.86.125.83
scan.jueqiai.com,Possible CyberStrikeAI Domain (Unverified),121.40.122.186
sccic.info,Possible Mythic Domain (Unverified),134.209.41.160
sdawx.shop,Possible DcRat Domain (Unverified),156.238.120.12
secoptinfo.app,Possible Interactsh Domain (Unverified),161.35.9.31
secure-landing.com,Possible Mythic Domain (Unverified),206.189.227.148
secure.dcpromotionalproducts.com,Possible Evilginx/EvilGoPhish Domain (Unverified),192.99.70.186
securecheck.cc,Possible Interactsh Domain (Unverified),45.62.101.72
securemailinbox.com,Possible Mythic Domain (Unverified),20.200.61.22
securetransfer.rijkscloud.nl.sollicitatie.zip,Possible BurpSuite Collaborator Domain (Unverified),147.181.37.190
securilogic.com,Possible Havoc Domain (Unverified),38.242.151.91
securitum.ninja,Possible Metasploit Domain (Unverified),139.144.78.41
securitycheck.serversec.mng.nintendo.net,Possible BurpSuite Collaborator Domain (Unverified),52.220.87.115
securitytesting.asclab.net,Possible BurpSuite Collaborator Domain (Unverified),49.255.213.133
segurosdelpichincha.site,Possible Hak5 Cloud C2 Domain (Unverified),146.190.211.163
server1magazine.com,Possible PureRAT Domain (Unverified),64.89.161.92
sgs-z.com,Possible AdaptixC2 Domain (Unverified),134.122.132.28
shaoluokoujiang.top,Possible CyberStrikeAI Domain (Unverified),38.6.126.201
shaoluokoujiangmv.top,Possible CyberStrikeAI Domain (Unverified),38.6.126.203
shapelye.com,Possible DinDoor Domain (Unverified),91.92.43.103
sharpen.top,Possible AdaptixC2 Domain (Unverified),43.160.225.40
shelldir.poaufqqga.icu,Possible AdaptixC2 Domain (Unverified),186.244.227.27
shiqichiheigua.top,Possible CyberStrikeAI Domain (Unverified),38.6.103.71
sicily-home.com,Possible Ligolo-ng Domain (Unverified),46.101.125.191
sistema.supportline.com.br,Possible Ligolo-ng Domain (Unverified),177.130.81.78
siyuanyuan.xyz,Possible Mythic Domain (Unverified),47.87.84.177
skillet.aikitchtech.com,Possible DinDoor Domain (Unverified),31.76.96.194
smkn9bekasi.anbk.web.id,Possible Ligolo-ng Domain (Unverified),213.163.201.231
smsstatus.net,Possible Hak5 Cloud C2 Domain (Unverified),185.213.27.138
snap.0x27.top,Possible BurpSuite Collaborator Domain (Unverified),49.235.104.231
sniper.cambounisoll.com,Possible Metasploit Domain (Unverified),120.136.24.164
snipetree.com,Possible DinDoor Domain (Unverified),2.27.248.80
sof-col.fr,Possible BurpSuite Collaborator Domain (Unverified),13.36.187.230
sokmoroco.com,Possible AsyncRAT Domain (Unverified),169.58.180.142
sonarr.darkmavies.ca,Possible Evilginx/EvilGoPhish Domain (Unverified),149.56.12.202
sotnya-api.150-241-66-55.sslip.io,Possible PureRAT Domain (Unverified),150.241.66.55
speedtest.sistemaspalacios.com.co,Possible Reverse_SSH Domain (Unverified),201.182.251.238
sponge.legions.cx,Possible Sliver Domain (Unverified),167.99.51.2
ss-1.ca,Possible BurpSuite Collaborator Domain (Unverified),35.95.200.44
ssl.fl.crmlandbrewer.business,Possible DevilGinx Domain (Unverified),185.212.129.23
ssl.fl.crmlandbrewer.business,Possible Evilginx/EvilGoPhish Domain (Unverified),185.212.129.23
sslvpn.montalvo.com,Possible Bianlian Go Trojan Domain (Unverified),216.107.208.250
sso.yrogram.com,Possible Evilginx/EvilGoPhish Domain (Unverified),144.126.218.78
ssrf.dev.levoapp.dev,Possible Interactsh Domain (Unverified),44.224.245.38
startmain.042310.xyz,Possible Viper Domain (Unverified),103.215.81.156
stashy-1.pr13labs.com,Possible Interactsh Domain (Unverified),74.208.213.242
staticbrochure702devb.pstechs.net,Possible BurpSuite Collaborator Domain (Unverified),100.26.154.249
steadydigitals.com,Possible CyberStrikeAI Domain (Unverified),172.86.123.104
stevedixonphotos.com,Possible AdaptixC2 Domain (Unverified),185.33.86.141
strange-ptolemy.91-215-85-212.plesk.page,Possible AdaptixC2 Domain (Unverified),91.215.85.212
stscollabserver.com,Possible BurpSuite Collaborator Domain (Unverified),64.225.7.51
sub2api.sakanapi.cn,Possible CyberStrikeAI Domain (Unverified),38.244.44.222
subapi.codeapi.online,Possible Cairn Domain (Unverified),8.152.193.50
supabasekong-ko08wwcs0sooc0wog0884w0w.16.171.13.191.sslip.io,Possible Covenant Domain (Unverified),16.171.13.191
supoort-pdf.com,Possible AsyncRAT Domain (Unverified),86.48.16.94
surgery.healthydefinitetrunk.com,Possible DinDoor Domain (Unverified),2.27.122.16
sushicn.com,Possible Havoc Domain (Unverified),158.247.202.60
sv4.n3t.top,Possible wstunnel Domain (Unverified),103.199.19.148
swellcss.com,Possible BurpSuite Collaborator Domain (Unverified),20.204.67.121
syedu.vip,Possible Interactsh Domain (Unverified),122.228.244.243
t-hack.ru,Possible Interactsh Domain (Unverified),51.250.14.110
t.puntocentral.top,Possible Interactsh Domain (Unverified),147.93.144.218
t9p.me,Possible BurpSuite Collaborator Domain (Unverified),57.128.169.252
taike.exove.eu,Possible Ligolo-ng Domain (Unverified),94.237.103.172
taxg4xwmb.jesrfocv4f.com,Possible Evilginx/EvilGoPhish Domain (Unverified),104.105.15.96
teamsbotmedia.cymmetriktools.com,Possible AsyncRAT Domain (Unverified),54.199.206.9
telemetry-hosts.com,Possible BurpSuite Collaborator Domain (Unverified),172.235.191.107
test.agusai.my.id,Possible Ligolo-ng Domain (Unverified),95.111.193.76
test7.sbtx.me,Possible CyberStrikeAI Domain (Unverified),161.33.184.234
testspread.cyou,Possible PureRAT Domain (Unverified),91.219.239.100
thebangbros.com,Possible AsyncRAT Domain (Unverified),80.190.77.86
themostbeautifulspark.com,Possible DinDoor Domain (Unverified),222.167.211.55
tiantianyeyeshipin.top,Possible CyberStrikeAI Domain (Unverified),38.6.103.84
tiantiying.top,Possible CyberStrikeAI Domain (Unverified),38.6.126.197
tianyabaoliaochigua.top,Possible CyberStrikeAI Domain (Unverified),38.6.103.65
tianyahuangye.top,Possible CyberStrikeAI Domain (Unverified),38.6.126.209
tibex.io,Possible Interactsh Domain (Unverified),93.170.72.99
tingtingdewuyetian.top,Possible CyberStrikeAI Domain (Unverified),38.6.103.77
token.smart365.fun,Possible CyberStrikeAI Domain (Unverified),39.102.136.149
torquelab.top,Possible CyberStrikeAI Domain (Unverified),162.211.183.222
townshopz.com,Possible DinDoor Domain (Unverified),2.27.248.72
transcript-service.swiftlydetecting.com,Possible Mythic Domain (Unverified),136.24.173.249
tt33.com,Possible Reverse_SSH Domain (Unverified),103.233.8.39
ttclaw.vip,Possible CyberStrikeAI Domain (Unverified),170.106.173.244
ttredteam.com,Possible BurpSuite Collaborator Domain (Unverified),3.83.14.30
u78dm.r4cafffq.com,Possible BurpSuite Collaborator Domain (Unverified),44.207.126.65
ui.online-pdf090459.ronchni.it,Possible DevilGinx Domain (Unverified),185.212.128.59
ui.online-pdf090459.ronchni.it,Possible Evilginx/EvilGoPhish Domain (Unverified),185.212.128.59
uk.nccburp.com,Possible BurpSuite Collaborator Domain (Unverified),5.148.32.234
uk25.yourbot.biz,Possible CyberStrikeAI Domain (Unverified),188.119.149.238
ulgroup.gerbsman.org,Possible Evilginx/EvilGoPhish Domain (Unverified),162.35.107.168
uncleseven.com.cn,Possible Interactsh Domain (Unverified),1.94.97.18
unmeters.com,Possible BurpSuite Collaborator Domain (Unverified),167.235.148.176
update.javashell.com,Possible AdaptixC2 Domain (Unverified),103.53.80.201
upeddler.com,Possible CyberStrikeAI Domain (Unverified),39.96.216.99
utoone.com,Possible Interactsh Domain (Unverified),39.162.23.83
uu0.me,Possible BurpSuite Collaborator Domain (Unverified),217.182.168.35
uu0k3.duckdns.org,Possible CyberStrikeAI Domain (Unverified),64.90.11.62
v.vii.vi,Possible BurpSuite Collaborator Domain (Unverified),209.126.81.167
v30165.dh.net.ua,Possible PureRAT Domain (Unverified),185.174.102.5
vaadata.collaborator.fr,Possible BurpSuite Collaborator Domain (Unverified),139.59.207.120
vannrich.com,Possible CyberStrikeAI Domain (Unverified),104.168.4.31
vanvliet.deboserver.nl,Possible Interactsh Domain (Unverified),85.10.135.93
vdz.xyz,Possible BurpSuite Collaborator Domain (Unverified),37.187.54.230
vebymutr.shihua.site,Possible CyberStrikeAI Domain (Unverified),159.75.106.232
vectrion.de,Possible Hak5 Cloud C2 Domain (Unverified),173.249.27.61
veikkaus.fun,Possible BurpSuite Collaborator Domain (Unverified),139.59.135.3
vi27.com,Possible BurpSuite Collaborator Domain (Unverified),3.223.62.26
vibrantshadecp.blog,Possible Mirai Botnet Domain (Unverified),94.154.43.77
video.suntendy.com.cn,Possible Reverse_SSH Domain (Unverified),152.136.56.105
video.suntendy.com.cn,Possible Supershell Domain (Unverified),152.136.56.105
vk2.pw,Possible BurpSuite Collaborator Domain (Unverified),51.38.231.99
vp40.co,Possible BurpSuite Collaborator Domain (Unverified),147.182.134.54
vpn.mapz.cl,Possible wstunnel Domain (Unverified),190.114.255.126
vpn.ocpetsai.com,Possible wstunnel Domain (Unverified),178.104.152.249
vpn.pwny.world,Possible Sliver Domain (Unverified),82.165.79.60
vps-be3bee8e.vps.ovh.net,Possible BurpSuite Collaborator Domain (Unverified),51.91.79.144
vps02portainer.flowsistemas.com.br,Possible Ligolo-ng Domain (Unverified),185.193.66.120
vscode.oastfy.com,Possible BurpSuite Collaborator Domain (Unverified),20.119.38.98
w3.fullwoodcare.co.uk,Possible Evilginx/EvilGoPhish Domain (Unverified),142.93.49.30
w4.to,Possible BurpSuite Collaborator Domain (Unverified),34.145.243.184
wapi.babadoempreendedor.app,Possible BurpSuite Collaborator Domain (Unverified),146.190.129.110
web.sitesforclasses.com,Possible DinDoor Domain (Unverified),2.27.248.16
webcollaborator.ecfirst.com,Possible BurpSuite Collaborator Domain (Unverified),52.22.63.51
well-pal.antisoc.io,Possible Mythic Domain (Unverified),157.245.228.139
whxck.xyz,Possible BurpSuite Collaborator Domain (Unverified),43.153.206.145
winassistantx.supportrmx.foo,Possible DcRat Domain (Unverified),191.107.92.58
windows64bit.giize.com,Possible AsyncRAT Domain (Unverified),104.243.248.63
wiretunnel.com,Possible wstunnel Domain (Unverified),50.116.13.49
wpz.pw,Possible BurpSuite Collaborator Domain (Unverified),149.202.34.181
ws.24re.ai,Possible Ligolo-ng Domain (Unverified),85.9.211.29
wsxiaofeijidazhan20250403.ziot-tj.com,Possible CyberStrikeAI Domain (Unverified),124.221.167.25
wumanzaixiankan.top,Possible CyberStrikeAI Domain (Unverified),38.6.126.200
ww17ccqicao.top,Possible CyberStrikeAI Domain (Unverified),38.6.103.68
www.0pq.co,Possible BurpSuite Collaborator Domain (Unverified),51.195.222.152
www.ahmet41.com,Possible Interactsh Domain (Unverified),178.62.206.95
www.alucard.nl,Possible Hak5 Cloud C2 Domain (Unverified),141.224.255.72
www.amyicotech.com,Possible AdaptixC2 Domain (Unverified),149.202.227.107
www.arirang.club,Possible AdaptixC2 Domain (Unverified),144.172.118.114
www.assets-cdn.cloud,Possible Interactsh Domain (Unverified),138.68.254.247
www.attu.athena-doc-chat.com,Possible Havoc Domain (Unverified),38.242.209.29
www.aufcnm.top,Possible DcRat Domain (Unverified),82.23.246.148
www.aw.devagroup.com.pl,Possible Pyramid Domain (Unverified),54.38.94.225
www.ayidc.icu,Possible CyberStrikeAI Domain (Unverified),107.151.246.217
www.babesleku.es,Possible Interactsh Domain (Unverified),95.217.129.37
www.bankgz.top,Possible Supershell Domain (Unverified),45.145.228.25
www.beyole.com,Possible Cairn Domain (Unverified),107.172.32.149
www.biyong.shop,Possible PureRAT Domain (Unverified),92.118.126.165
www.bumphq.co,Possible Interactsh Domain (Unverified),178.156.134.187
www.burp.eh.orangecyberdefense.com,Possible BurpSuite Collaborator Domain (Unverified),194.206.77.18
www.bzpc.ir,Possible Interactsh Domain (Unverified),87.248.153.55
www.cairntime.com,Possible Cairn Domain (Unverified),100.22.109.189
www.cairntime.com,Possible Cairn Domain (Unverified),32.184.100.21
www.caowuds.com,Possible CyberStrikeAI Domain (Unverified),38.6.96.132
www.capoo.me,Possible Reverse_SSH Domain (Unverified),4.230.24.119
www.cng0tkebsrho95hd3q70hkp3pd4wuiqkx.oast.online,Possible Interactsh Domain (Unverified),178.128.87.9
www.cuteops.fr,Possible Hak5 Cloud C2 Domain (Unverified),51.195.102.205
www.duuf666.cn,Possible Supershell Domain (Unverified),117.72.202.93
www.escrowsea.com,Possible BurpSuite Collaborator Domain (Unverified),49.0.66.52
www.gfsverify.com,Possible Evilginx/EvilGoPhish Domain (Unverified),43.162.114.107
www.googled.cc,Possible CyberStrikeAI Domain (Unverified),189.24.67.11
www.hendakhelifi.com,Possible DinDoor Domain (Unverified),179.43.169.8
www.interactsh-server.meeshogcp.in,Possible Interactsh Domain (Unverified),34.2.134.114
www.isabelleplanner.com,Possible Metasploit Domain (Unverified),109.123.242.116
www.kenmerkchat.com,Possible PureRAT Domain (Unverified),217.60.195.139
www.labpay.ru,Possible wstunnel Domain (Unverified),193.124.130.17
www.laredoute.fr.kuku.su,Possible Interactsh Domain (Unverified),161.35.204.42
www.lightab.art,Possible CyberStrikeAI Domain (Unverified),122.51.119.81
www.literaturstuebchen.de,Possible BurpSuite Collaborator Domain (Unverified),87.106.81.96
www.mail.mail.burp.schellman.info,Possible BurpSuite Collaborator Domain (Unverified),34.233.59.171
www.mail.mail.collaborator.chaosgnome.ninja,Possible BurpSuite Collaborator Domain (Unverified),44.230.244.199
www.mail.mail.mail.mail.mail.mail.mail.mail.mail.mail.mail.mail.mail.mail.col.atredinomine.com,Possible BurpSuite Collaborator Domain (Unverified),34.237.54.93
www.mail.mail.mail.mail.mail.mail.mail.mail.mail.mail.mail.mail.mail.mail.mail.mail.bcs.shrk.io,Possible BurpSuite Collaborator Domain (Unverified),52.41.201.69
www.mail.mail.mail.mail.mail.mail.mail.mail.mail.mail.mail.mail.mail.mail.mail.mail.mail.mail.mail.mail.cqo.ch,Possible BurpSuite Collaborator Domain (Unverified),195.49.25.218
www.mail.mail.mail.mail.mail.mail.mail.mail.mail.mail.mail.mail.mail.mail.mail.mail.mail.mail.ywrzzg.com,Possible BurpSuite Collaborator Domain (Unverified),162.243.108.120
www.mail.mail.mail.mail.mail.mail.mail.mail.mail.mail.mail.mail.mail.ns1.x.scrt.pl,Possible BurpSuite Collaborator Domain (Unverified),139.162.149.137
www.mail.mail.mail.mail.mail.mail.mail.mail.mail.ns1.burpcollab.gremwell.com,Possible BurpSuite Collaborator Domain (Unverified),151.106.50.58
www.mail.mail.mail.mail.mail.ns1.testdnscoll.testlt.pl,Possible BurpSuite Collaborator Domain (Unverified),85.255.10.103
